"id","profileName","text","date","title","rating","images","helpful","variant:","variant:colour","variant:style name"
"R1I2JPW22Y31SD","Anand","If you are looking at sound quality, booming bass etc. this is not a bad product to buy.ProsGood BassGood volumeSeems to have some kind of auto volume levelling feature inbuilt into itWires are flat and not round so they fold a little easierConsDoes not stay in ear and keeps falling out if you are using it while riding a bikeMany times the button needs to be pressed a bit hard for it to registerNo volume up down control, this one is the biggest fail in my view. What am I expected to do if I want to use this while driving a bike? I cannot keep stopping and turning up/down the volume per song. Or if I bear with the higher volume when the song changes I stand the risk of becoming deaf gradually.It takes about 4 - 5 seconds for the Auto volume levelling to kick in. I am still guessing this is a feature of the headset and not my phone. But until it kicks in the sound is a bit harsh on your ears.","Reviewed in India on 14 August 2021","Has many fails","2.0 out of 5 stars","","0",,,
"R1UDYTKECQZHMF","Jason Bourne","Never ever buy any products from Boat who have sold their soul to an Indian third party company Imagine Marketing Pvt. Ltd.  to manage product warranties and repairs. This company rejected my warranty claim for repair on an in-warranty period Boat Bassheads 225 in-ear headphones stating the submitted product invoice is invalid even when it was purchased through the authorized Amazon.in. How can a big brand  Boat can employ such a third grade company that without verifying straightforwardly rejects the original invoices as invalid. Never gonna buy another product from Boat ever if they make such a fool of people regarding 1 year warranty claims. 3-4 stars that I have given are for the sound quality, noise cancellation and bass performance of the product. But warranty, definitely sucks!!","Reviewed in India on 3 January 2020","Warranty claim sucks at Boat","2.0 out of 5 stars","","111",,,
"R1R1ARP4N5A104","Amazon Customer","Shame on you boAt. I have purchased 3 of these earphones from different sources at different times. I've noticed biggest downfall in the quality from time to time. The first one was very premium in terms of sound clarity and material of earphone. The first one has very rich sound and the wires and metal parts are solid as very premium and expensive earphone. After some time when I bought socond one because I was quite impressed with the quality but second one disappointed me, it came with degraded quality, less premium sound but I sacrificed. Now on 18/07/2018 when I bought third pair of this to gift someone I noticed the biggest downfall in their quality it was like a ₹50 Chinese earphones. Sound quality was lesser then a ₹50 roadside earphones, metal parts were less then half of weight then my first one, wires are cheap quality. Most importantly, sound doesn't feel like sound it's pretty much like unpleasant noise, very poor sound clarity, bad bass, increased price. Overall experience was lesser then my ₹50/- Chinese earphones. Please don't buy this latest version. If you find the old model somewhere then go for them. ((The old model has squared edged 3.5 mm jack, new one have rounded edges jack, also the metal pods are heavy in old model))","Reviewed in India on 24 September 2017","Degraded New Models","2.0 out of 5 stars","","2",,,
"R3LBD368KEEVTO","abdul basit","Honestly, these earphones have pretty decent sound quality and many would call it very good especially for this price range and I dont disagree. My main issue is that the earbuds are long and heavy. And while build quality is good, it is extremely uncomfortable in many situations and tends to just fall off even after changing the earbud tip to suit my ear size.It Is also close to impossible to use just one earbud at a time, so if you want to share with a friend or for any reason want to keep only one on your ear, you'll have to keep it in with your hand, because it tends to fall easily due to the weight. If you want to use it in moving vehicles you may have to keep readjusting to make sure it does not fall off.And it is certainly not tangle proof and when it tangles, it seems to pull the earbuds down harder so you might  have to completely untangle it every time you want to use it.If u want to use earphones while running then this is definitely not the pair for you","Reviewed in India on 1 September 2019","Good sound, but very uncomfortable and heavy","2.0 out of 5 stars","","0",,,
"R37IC89WZ6W61G","Tanai Mathur","I bought these earphones in the hopes of listening to music with a full sound, the name bassheads seemed like a good option and the other reviews aren't too bad either.I don't know if I got a faulty piece, but:First off, my left and right earphones aren't balanced. The right one has has significantly low volume than the left.Secondly, All the songs sound half baked. The equalisation is terrible. Even after manually tweaking it, it isn't up to the standard.The sound also cracks a bit at high volumes, but that isn't very prominent.Another problem is the jack and phone connection. It is a little loose and impossible to put on with the phone cover (my cover's cut out has space to put in thicker earphone jacks, I've been using it for a year).Without the ear hooks, the earphones refuse to stay in my ear, which is pretty annoying because the hooks start hurting after a while.Coming to the positives, there aren't many. The mic works fine and the button control is good enough.I've used other Boat products which were really good, but this one just didn't cut it.","Reviewed in India on 23 August 2019","Called Bassheads, bass doesn't exist","2.0 out of 5 stars","","0",,,
"R3TSW0NZ3OWNYI","Ravi Manjunath","These pieces are way too heavy for everyday use. They're uncomfortable and they hurt the ear. I'm a runner and these headphones are useless in the gym as they keep popping out every other second. I own another boAt headphone (that one's over ear) and I'm convinced now that this company doesn't have anyone looking into ergonomics. So I think this was my last boAt buy.As for sound quality, while the bass maybe a tinge higher than others in the same range, but that's about it. It does nothing else to the sound. You can simply buy any unbranded earpiece from a street side mobile shop and you'll get the same level of sound.In fact I strongly suggest you go for street side shops. At least you'll get to try before you buy.I was in a good mind to buy a better piece. I listen to a lot of music and decent headphones matter to me. But I couldn't as unlike Amazon internationally the Indian website doesn't let you return a bad product and get a refund. They simply send you another piece of the same kind. Customer care is all about canned responses.","Reviewed in India on 21 September 2017","Don't go for this one if you care about good sound and comfort","2.0 out of 5 stars","","5",,,
"RZ5DXZGLH5EEG","Keshav Choudhary","Lets start with the packaging of the headphones. The packaging was quite poor. It was like they have fitted everything in that small box some how. And amazon put the cherry on the cake by giving me the crushed headphone box.And the irony is that the bass is not that much like they have told in their product marketing term ""bassheads"". It is just over exaggerated. Bass has low quality feel and the sound is bit hurting to the ears.SOME GOOD POINTS:1. But yeah ""THEY HAVE ABOVE AVERAGE CLARITY"" in sound.2. Build quality is good. Metal built is provided to the user but this thing also make them little heavy. beware.3. Number of earbuds given in the box is quite good and satisfactory. i.e. accessories are adequate.But whats the use of all these good point if the main function of the product is bad. That is why 2 stars only.And i know you will get highly confused by seeing the reviews. Some say good some say bad.I will suggest better add some Rs. 100-200 more and buy some good sound quality earphones.","Reviewed in India on 3 October 2017","Only good build quality that's it. Didn't liked the sound quality. Also defective Mic-In line.","2.0 out of 5 stars","","2",,,
"R1NVDMAS8I11J9","MR","Updating review after 9 months of use.My view about this earphone being an excellent choice for bass lovers still holds good....however I would like to review its longevity. After about 7 months of daily use, sound stopped coming out of the left ear piece. I registered the product with the company and raise a ticket for a replacement, since it was within the warranty period. They took about 3 weeks to pickup the item and ship a replacement. However the replacement piece has stopped working (sound not coming out of right ear piece this time) after just 2 months of use. The unit looks in pristine condition - a testament to the fact that I have used it very carefully......really disappointed with the product quality. The sound was really good, I expect an earphone costing 500 Rs to at least go 1 year without issues.....________________________________________________________________________________________________________________Excellent Sound for Bass lovers...non-bass heavy songs also sound amazing........what's more it meets my main criteria - sturdy as hell and can withstand fair amount of abuse....reviewing after 3 months use.","Reviewed in India on 22 September 2017","Sound Quality good, build quality NOT so good","2.0 out of 5 stars","","5",,,
"R2D2MQYG60XU6B","gokul","This was an excellent product to buy under 500 or something close to it. Every 6 months that goes by the price keeps increasing and now, something i bought for 350/- 2 ish years ago, is sitting at 700rs.Find a better alternative for this price. If u can get it under 500, preferably around 450, itll be worth it.","Reviewed in India on 26 December 2022","The price hikes","2.0 out of 5 stars","","0",,,
"R2GDH6TLTYS2OC","Dr. Sanay Patani","Bought these for 549 in some Amazon sale. Initially was very happy with it, packaging was very good, also came with earhooks so they don't slip out. Plus it has a flat cable which stays tangle free.Sound quality was great for me (I'm not an audiophile but it sounded good).Then after a month or so the button started acting weirdly. It would sometimes trigger google assistant for no reason at all (didn't even touch the button it did that automatically). It stopped working for pause and play, even though it worked when I was trying to receive a call.Then the button stopped working completely.For 549 you can't expect much from earphones but they still last over a month. And btw my usage wasn't rough, I have a hard shell case for my earphones and there was absolutely no chance of any water damage.Not very happy with the product, I recommend you to spend a little more and buy better earphones.Would be happy if boat replaces this product.","Reviewed in India on 18 December 2017","Not very happy (read review)","2.0 out of 5 stars","","3",,,
"R76PG7U7LA1Q6","Balaji","Sound : terrific for a edm lisner or beat lisnerQuality: goodComfortable: on ear it will fall if u move little bit so waste of money not comfortable not a little bitProblem:.  It's been 5 months i am using this no problem came but now I have a problem . problem in mic while calling palying pubgCustomer service from boat : good nice response when I complained about my earphone on their website  the pic up man will  come fast but but but but it will take  a total time of repair u r earphone or replace til come to  your hand return 15 to 10 days I don't no about others but I can't live without my earphoneSo cancel the pic upBut if you comfortable that k 15 days is k for Me if anything happens to me or I have another  spare earphone go ahead bye it But mic problem can occur I saw many uarsi on YouTube and my friends","Reviewed in India on 7 January 2019","U can trust boat little if u have patience","2.0 out of 5 stars","","0",,,
"RX420YMWGTUJA","SS","I bought senhiser cx180 last year from.amazon...which when lost...i decided this time to go for a cheaper option....reading through the reviews left on this page i felt and gave it a try......i have recieved the earphones today and hence based on my use i m writing this review....i wont focus on built quality or else cause with in ear phones i think its pretty descent and most earphone brands offer a descent build quality including boat.....coming into the music experience...i personally feel...its not up to the mark...its descent but not like its advertised ...the bass is ok sort of not the so called extra bass.....music reproduction is also ok sorts of....spending 545 bucks i feel one should think of spendinf 200 more and buy senhiser cx180 which give much much better sound experience and even bass is pretty good...only if microphone is something must for you...then may be this boat headphones could be a better choice ...or else i wont recommend you should buy them....honestly saying i miss my senhiser cx180....","Reviewed in India on 3 August 2017","Cant say its valye for money product......","2.0 out of 5 stars","","5",,,
"RLMH6SF6BDN0N","Nikhil","Thaught it would be a good one after reading rhe reviews.But reasly disappointed. The bass is good but the sound quality and clearness is not up to the mark. At full volume it sounds very loud and the sounds gets distorted and becomes little unclear and. souns like some local Chinese cheap earphones. At medium volume its fine but for those who like to hear music at full volume I will not suggest this one.The build quality seems toh be pretty good..one star for it and one for the bass.Bass boosted musics were pretty good to hear but sounds of guitar nd shrill sounds were unclear and had a lot of noise. Now I am going to try the Jbl 100si as recommended by technical guruji. Lets see how it will perform.But this one im an going to return and also not recommended anyone who want an overall experience of music and not just the bass as Bass is not everything. You will not always listen to edm only. Sometimes you need soft music to make your day and feel relaxed.This is definitely not made for it.","Reviewed in India on 23 April 2017","Bass is good but the sound quality/clearity is poor.","2.0 out of 5 stars","","0",,,
"R1NV48WIHC57BL","Vivek","so, guys, you are not going to save any money if ur a music lover just don't buy it.. only bass is good and nothing else... sound quality is so poor... if ur an EDM lover then go for it.. bt wait if ur not into EDM like me so just go for jbl or Phillips or Sennheiser if ur budget is good.. IDK why ppl r saying that these r even better than Sennheiser it is nowhere close to them....pros.only bass is goodcons. so many1. too heavy. it looks small in pictures but these r big. doesn't stay in ears .. u have to adjust it like in every couple of min. falls down very often from ears. nd if u uses it for a long time then you'll notice Lil pain on the inner side of ur ears.2. bad sound quality it just makes everything sound like a bass. lyrics nd background music is hard to differentiate.3. u can't change the songs with remote4. doesn't produce original sound while watching movies or videos ...","Reviewed in India on 11 April 2017","not good enough. everyone is just getting mad by bass nd neglecting other imp things. which r more imp thn bass","2.0 out of 5 stars","","0",,,
"RVPT85262JNGE","Debojit Paul","My Boat BassHeads 225 Wired in Ear Earphone with Mic and Carry Case(Blue) stop working within the warranty period. But there is option to contact seller or initiate a replacement, though product is still in the warranty period. I think this is the disadvantage of buying product online. Nobody is there to help you neither amazon nor the seller or the manufacturer. Being helpless now I have bought a new earphone from a nearby shop.","Reviewed in India on 22 August 2022","Product stop working after use of 10 month","2.0 out of 5 stars","","0",,"Blue","With Carry Case"
"R8ZIFZ57XCJ1K","Saikat","What i like:1. This headphone for its specific kind of design(strap like structure) doesnt get inter-tangled thus no more unwinding of it.What i doesn't like:1. The mic of the headphone can't even pick up words 15 cm distance away from it.2. The ear-buds are made of metal and not hard plastic so, for the first time it will obviously feel like a load on the ear, and then again it starts to fall off from the ears for its greater mass.3. The sound quality is not good and if you happen to turn up the volume accidentally your ears are for a hell of a high pitched ride. The high bass only feels good in low volume otherwise it is kinda useless. The sound output is not soft but often painful.4. The button box on the headphone (housing the mic) is of no use for many a phones.","Reviewed in India on 31 July 2019","Not at all a good Head-Phone!","2.0 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/71N4atq2xzL.jpg
https://images-na.ssl-images-amazon.com/images/I/816Brp-N+XL.jpg
https://images-na.ssl-images-amazon.com/images/I/81FnFh91KyL.jpg
https://images-na.ssl-images-amazon.com/images/I/81FnFh91KyL.jpg
https://images-na.ssl-images-amazon.com/images/I/81Lmkaz9T+L.jpg","0",,,
"R1KIJTYQJCPZCC","Placeholder","The sound produced through the earpieces is so loud that it irritates if u hear them 15-20 mins. You have to decrease the volume level of ur mobile to less than 30% of any other standard earphones or else u will develop hearing loss definitely. Though the bass & trebles are good , but not customized properly as other earphones. It doesn't fit ur earcanal ,falls out. All the 6 extra supplied eartips are not fitting once u remove the one too with which came to u. So they r of no use. So I request the boat company to listen the customers review & get it rectified ASAP.  People r unaware  that with noise cancellation & high volume sound from boats bass heads can produce deafness in long usages.. I request Amazon to kindly return the product , instead I will go for some other balanced sound earphones.  If u find the review helpful kindly support it as a noise pollution.. Thanks","Reviewed in India on 13 August 2017","Too loud sound may damage the ear.","2.0 out of 5 stars","","0",,,
"R2Y507H7IZNHY3","Jayaraj","I bought this seeing the volume of comments and decent reviews. It is a huge disappointment. The sound quality is good. Everything else is bad. The ear plugs are stiff and falls off most of the time. The ear hooks provided are pathetic in quality and irritate the earlobes. There is also no proper mechanism to hold the earhooks and that too falls off. Neveer seen such pathetic product design. Also, the flat cable is sticky and gets pulled. The connection at the microphone side is very fragile and my earphones are gone within 2 months if use. Such a waste of money it was. If you see, the feedback survey also doesn't count these factors as important!However, I have used the other models of Boat that are designed wonderfully","Reviewed in India on 2 May 2021","Very bad design and durability","2.0 out of 5 stars","","0",,,
"R1Z0QA2N3AF9IR","@SachanTeja","I am reviewing it after 8 months usage.Durability:-  First one stopped working so I contacted to manufacturer and they replaced it . They took more than 10 days to replace it which was pathetic because I had to buy a new earphone for the meantime.  In the meantime I purchased Mi earphone at rs.399 only which is cheaper than this earhpone and quality is better than this.Sound Qaulity :- After 15-30 minutes regular usage you will feel uncomfortable because it starts paining due to it's design.Material Quality:- Material is good but it doesn't matter until you get great experience with sound quality.Overall I am not happy with the quality. It's better to go with other earphones in the range of Rs.350-Rs.400.","Reviewed in India on 7 March 2019","Price is too high as compare to quality.","2.0 out of 5 stars","","29",,,
"R5HFXA2UBS7G2","Amazon Customer","This review is after 2 years of use. The earphone delivers decent sound output for the price point. But there are a couple of serious issues. The right ear piece stopped working just before a year and luckily the warranty covered for it. I got a replacement for the earphone and boat was propmt in their response. Now roughly a year after replacement, the same problem has arises. The seems to be a loose connection in the left ear piece. Though the built quality and design are good, boat needs to seriously look at the soldering and design to ensure that the product lasts. Would not recommend for long term use.","Reviewed in India on 24 October 2021","Not meant to last","2.0 out of 5 stars","","0",,"Forest Green","Without Carry Case"
"R2HFQ3KD01ECOE","Sumit K.","There is too much hissing sound in the earphone, initially I thought that the particular piece which I received has some defect so I replaced it but the second time when I got the other piece then again I found the same issue which make me realise that there is some quality issue in the earphone.And another thing which I disliked about the earphone and I also found many other people complaint about it is that it regularly fell out of the ear.Though the voice is quite loud and bass is also very good.I generally avoid giving total negative review but this time I am giving such a review because I am really very disappointed by the product, I am not saying that boat product is not good infact I am using boat 220 earphone which is quite good, so it is just about this particular model","Reviewed in India on 23 October 2018","Utterly disappointed by this particular product of boat","2.0 out of 5 stars","","3",,,
"RTL8IV5I5AHPH","Freefall","This may be a problem with not just this earphone but all boAt earphones. Till they work, they work fine. But if there is any problem, well, you are on your own. The is no after sales customer support.I had another boAt earphone which worked fine for about six months. Then it started giving problem. I tried their service centre, but they were not really helpful. Any way I was happy with the sound quality so decided to give it another chance thinking that may be my earlier piece was defective. This time it lasted longer, but same problem again. One side simply stopped working. As far as after sales customer support is considered, there doesn't seem to be any improvement. Even after a month of registering my complaint, I have yet to receive any communication from them.","Reviewed in India on 8 October 2019","If it works, works; if it doesn't, it doesn't.","2.0 out of 5 stars","","0",,,
"R5E3FB97QY6EJ","Divyanshu","This earphone doesn't stand out what they have written in their description like sonic clear sound with extra bass.There Is too much bass that it overcomes Sound of song. There is no sound clarity. Lots of bass won't let you listen to high(70%) volume.At high volume, it becomes annoying to listen mostly because treble is more. I agree they worked on the design,it looks good, but fails when it comes to sound quality.OverallBass - HighTreble - HighSound clarity - noSound quality - Just ok.The price you're paying for the earphones, with just couple of bucks more you can get a JBL or senheisser. I have used JBL for good long time. Trust me, after listening to JBL, boat doesn't stand a chance.Fooled by the reviews, I opted this earphone.Now, I've returned this earphone.Hope, you find this helpful.","Reviewed in India on 8 September 2017","Bass overcomes original sound, no sound clarity.not recommended.","2.0 out of 5 stars","","3",,,
"R2U40JE2IFEF9S","Nirsanka Roy","The jack only connects in one direction if tried to change the orientation then it gets disconnected. The buds also have a problem staying inside. I have tried all the tips but the problem stays. Sound is good as long as it stays connected and stays in ear. The quality of boat has degraded a lot and this type of experience was not expected","Reviewed in India on 3 July 2022","Connection and fitting problem","2.0 out of 5 stars","","0",,,
"RKU7FU79SCZNW","RB","I considered boat to be one of the best companies seeing its reviews and watching its name in top 10 companies. I used to buy normal earphones of Rs 50-100 from the market which used to work for 3-6 months. This time i thought to buy some higher cost earphones thinking that they would he much better . So i decided to choose boat earphones. There earphones keep slipping out of the ears! This is the biggest problem! Material quality is good. Sound is good but even if you are sitting wearing these, these will keep coming out of the ears . And when you are walking , forget that you can wear these in ears. So the main purpose of earphones has not been fullfilled! And one of my friends bought the cheaper model of boat earphones,he is also facing the same problem! Overall hated these!","Reviewed in India on 4 February 2019","Money Wastage!","2.0 out of 5 stars","","0",,,
"RDWTII2I5VS9J","Jeemut P Das","3.5/5. The sound quality is decent for the price. Do not make the mistake of comparing it to earphones priced much higher and you shall be more than satisfied. I managed to get them for only Rs. 309, after applying relevant gift cards. One major con does exist though. The inbuilt microphone is decent, but does not change tracks once plugged in! Yet to decipher whether this is a limited feature or mine is a defective piece. Will update this review as and when this becomes clear.Update: The microphone seems to be working fine on other phones. Mine is a Redmi Note 3 and I cannot use it for anything, including playing and pausing tracks. Seeking a replacement in case mine is a defective product. Changed the rating to 2 stars as the bass is indeed overpowering. Bad buy and experience in general.","Reviewed in India on 30 September 2017","MIcrophone exists only for calls and nothing else!","2.0 out of 5 stars","","0",,,
"RIB8HI7NTR8GT","Amazon Customer","Not suggested. Keep yourself away from it. It won't stay in your ears due to its heavyness, but that's not an issue for me since the Sound quality is really good. But it's mic is worst, initially when I was on call, the person on other end able to hear all the noice happening around me, except what I am speaking.. After few days the mic completely stopped working, upon which I had to remove the earphones every time I got a call. Impressed with the sound quality, I bought it twice, first time I lost it within one month of purchase, second time I had to replace with new one, since one of the earphone was not working properly. Completely disappointed with the performance. Pls don't buy if you are expecting mic to work properly.","Reviewed in India on 5 November 2019","Mic stopped working within one month. Not suggested to buy","2.0 out of 5 stars","","0",,,
"R3IR1KLFRO1PKF","OPENDRO","Among all the earphones I have at home, no one wants to use this. I'm not even talking about walking or jogging. Just sitting on chair for a meeting, hardly moving the head. It still falls off. Unusable. Since I had other ear phones, I was late to open this one and try out. Else, I would have returned it. Compare this with cheaper products like MI basic earphones. They fit so well and durable too.","Reviewed in India on 22 February 2022","Very poor fit into the ear, even while sitting.","2.0 out of 5 stars","","0",,,
"R3713QWWKJRRUX","Siddhant Madvariya","Not worth the money, I have been using these earphones for more than 6 months now. So, however the earphones are not that bad in sound and built quality, but I could not get a good piece of earphones even after 2 replacements.First thing, they are not compatible with all android phones, so do check the compatibility before buying.Second thing, In my first delivery, i got a damaged piece in which mike was not working, so I got them replaced, after using them for 2 months, mike of this pair has also stopped working.third thing, they keep falling off your ears (May be because earphones are heavy as they are made of metal), so if you are a sort of person who bangs his head while listening to your favorite music, these are not for you, they fall off with slightest jerk in wire.","Reviewed in India on 4 February 2018","Watch it, before you buy it.","2.0 out of 5 stars","","4",,,
"RT24GMYU464XX","Vijay","I'd have to say that the cable quality is unparalleled. It will easily last more than a year I suppose.But the most important, the sound quality, isn't much on par. Bass is good enough, but treble loses its impact and the worst of all, it's fitting in your ear. The pods keep dropping off your ear no matter how you fit it, no matter which size of pods you use.It's so so frustrating. The continued trouble with fitting and also how easily the pods are lost in your bag. They just get off every other day. I'm sick of it.So in short, if you wanna have a headphone that'll last long long time without really a feel to the music, ever, then sure, go for it.PS: make sure to have many optional pods in case you lose 'em. Which is imminent.","Reviewed in India on 17 December 2017","Great cable with terrible fitting","2.0 out of 5 stars","","3",,,
"R2GT75S0NLPZ29","Narayan","Sound quality is good but mic doesn't work as expected. Over online meeting, other person can't hear you properly. You need to speak near to the mic for your voice to be heard. Not a good experience using this for calls. However product is great for just listening music. Got good bass.","Reviewed in India on 15 October 2022","Great sound quality but poor mic for online calls","2.0 out of 5 stars","","0",,,
"R18BLAKGV8MQOF","R S","Sound quality, noise cancelation is extremely good and the bass drops so hard that you wouldn't believe it.But the major flaw with this headphones is that they have added an unnecessary long tube, causing the speaker portion stick out far from your ear, because of which, it keeps falling of out of ears.They have included many tools to make it stay in your ears, but still it fails to stay in the ear. ( I had read this from other reviewers, but I didn't think that it was a serious issue, but in fact it was a serious issue)I had to think 5-6 times before returning it(cuz of amazing sound quality).","Reviewed in India on 28 September 2020","Except for major design flaws, an absolute killer product","2.0 out of 5 stars","","2",,,
"R3BWXBQJ35KJRR","Susheel","This is 2nd Boat 225 I owned.I used JBL headphones in between, but lost it apparently.Unless you use some good brand like JBL you don't know why Boat headphones are not good.The build quality in Boat headphones is good and sturdy. But it's really bad on User experience.The headphones fall off from ears oftenIt is very heavyThe long cable is really annoying, nobody needs such long cable.The sound quality is average to good, but the bass is again unnecessarily high, but vocals aren't, no sound eqalizer can fix it enough.So go for JBL headphones in same budget instead of these.","Reviewed in India on 2 January 2021","Not great. Very average","2.0 out of 5 stars","","0",,,
"RZKNGLFS6HQ9L","Mahesh Rajan","Stopped working one side after 11 months and replaced it which covers 1yr warrenty and replaced item also stopped working after 10 months later. Waste of money instead of brand we can buy a local product itself which is worthy than this boat. Local product itself working more number of years compared to this costlier head set.","Reviewed in India on 2 August 2022","Stopped working one side after 11 months totally wasted money of Rs. 550","2.0 out of 5 stars","","0",,,
"R2HWCI22RPGBDR","shubham","😡.. 😡Plz dont buyNew edition vale earphones.. bil kul bekar hai .. plz mt lena .. pachtaoo geeWorst earphones as compared to old one.Product quality 4/10 as compared to old oneSound quality totally disappointed..worst sound.. 2/10Bass is also not even satisfied.. 3/10Bil kul bekar kr diya yr earphone modify kr kChunchni sound..now it doesn't worth 500₹2 star bhi mene is leye diye hai Q ki .. old vale earphones kan me jada deer tk tikte ni the .. or  is me company ne product ki quality worst bna k .. earphones ko halka kr diya .. or kan me tikne lge bs ...Mene to apna gussa nikal diya .. agar ap bhi earphone le k gussa nikalna chahte ho to .. khreed loo biThanks...","Reviewed in India on 9 November 2017","Bekar ear phones ...","2.0 out of 5 stars","","0",,,
"R3NSURIIDY2GR","Ajay Pandey","After using Boat apple Lightning Cable I am much attracted with the brand, Yeah Lightning Cable is excellent.Boat Bassheads 225:Packaging: I must say the company has done so much work on the outer Packaging of their all Products, Nice Packaging and Package contains 6 earbuds also.Build Quality: Elegant Design of earphone, Premium shade with tangle free cable makes the Build more professional.Sound: This is the main section for which usually people buy an earphone, and this Product falls in this section. I had used Scullcandy, Audio Technica in this Range but if struggles with the bass level, Means there is a solid Bass but still it doesn't sync with Treble. And Most Annoying thing of this earphone is that, there is no suppression of sound means the music you are listening will be audible to other Persons Nearby.Avoid this better to go with other options.","Reviewed in India on 8 January 2017","BOAT Bassheads 225 Review","2.0 out of 5 stars","","0",,,
"RKYOU37VCOPEC","Aditya Bhandari","This is not as much good as they claim it to be, i was using Philips ActionFit SHQ1200 before this and they had way much better quality than these(almost the same price)(been 3 years with Philips headset). I've also used skull candy headset at this price range even they were better in sound quality. These boat's headset are just loud and that's it, they don't even have that much quality bass, they will give you a headache with every shhh zzz sounds or vocals, they aren't clear at all. I made a mistake buying these headset but you shouldn't, it doesn't give you a good quality as per the price. The only perk it has is that they come with Mic and a good built tangle free cable, but if it's not gonna deliver good quality sound output then i don't see a point in buying them. Peace ✌️","Reviewed in India on 5 August 2017","Too much over hyped product","2.0 out of 5 stars","","0",,,
"R8DQIZO0ML6JN","Pranesh Pandey","Used this earphone for 3 months only and one of the side of earphone went dead. Only one of the two is working now. Sound, base, and noise cancellation is good but if I have to pay 500 for an earphone which will only last few months then it will be better to buy a 50 rupees one from the roadside rather than paying 10 times the price for this bad quality product. And to top it off I have never even used this earphone outside. I have only used this at home for listening music, so, there was no way for this piece to go down like this.","Reviewed in India on 31 January 2021","Functionality is good but durability is very bad. Not worth Rs 500.","2.0 out of 5 stars","","0",,,
"R2HBBX8CMF52K4","Rohit","It's decent ear phone for its price but the only major issue I am facing is it tends to slip out of ear due to1: lack of curve (design) of ear piece cause it's straight.2: heavy  ear piece since it's metallic it tends to slip out .This why I am irritated ,cause slips out of my ear every 3 minutes and I have to plaace it again or hold it.Also I want to return it and buy another variety of boat earphone but since there is only option to replace and not return I can't return itTo Amazon pls hlep me if u can in returning this earphone.","Reviewed in India on 26 May 2020","It's slips out of ear due to design and weight","2.0 out of 5 stars","","0",,,
"R3N5ZMUTV693AW","Piyush Narkhede","It is painful for the ears. After continuously using it for 1+ hrs, ears starts paining. Also, due to its weight and design, it is not comfortable for a longer duration. BOAT Bassheads 100 is way cheaper and comfortable than it.","Reviewed in India on 25 December 2022","Bad Purchase","2.0 out of 5 stars","","0",,,
"R2B0TTZLTWW0OK","RAVI RAJ SINGH PATEL","No doubt the quality of the product itself is very good at this prace range...be it its build or audio output... definitely a must buy product. Everything is good till u encounter any problem with it and want to get it repaired or replaced using its warranty service...the problem is they will ask you to write to the service provider to avail warranty which they will never answer...I have ordered two earphones, mic of one among them has stopped working after some time...I jave contacted to service center they are not replying at all..so it's better to go for some other brand unless u want to risk your money.","Reviewed in India on 26 June 2020","Good product but bad after sales services","2.0 out of 5 stars","","0",,,
"RPXQ9LWZR03RQ","Kapil","So I am writing this review after about a month of usage...Bad things first: **BEWARE OF FAKE COPIES** at first, I purchased black coloures bass heads 220 from flipkart thinking that they were same as bassheads 225 and were 50 Rs. cheaper and DAMN that was a huge mistake... I got a fake copy of them and they were so precisely copied that i doubt anyone could tell the difference but there are a few things I can tell which distinguish original from fake ones..1. fake ones come in a smaller box which looks the same as the original one2. fake ones come with only one pair of extra ear buds whereas original ones come with 5 pair + earhooks + a collar clip3. the 3.5 mm jack of the fake ones is different from what they show in pics.. original one has a ""curved"" L shaped connector whereas fake one has a bulky and poor build connector..4. in the original ones, there are BOAT logos both on the mic and the cable splitter whears on fake ones, logo is only printed on cable splitter5. fake ones have almost no bass whereas real ones have heavy bassTHATS ALL I COULD FIND SO BEWARE OF FAKE COPIES... TO AVOID GETTING FAKE ONES, I RECOMMEND BUYING A DIFFERENT COLOUR THAN BLACK OR WHITE (BECAUSE THEY ARE THE ONLY COLOURS THAT THEY COULD MAKE COPIES OF)continuing the review,second bad thing about this is that the eaphones itself are made of metal which is good but that makes them super heavy and they fall off your ears easily.. which is very annoying (you can use earhooks but they are not very comfortable)third bad thing is that the mesh that covers the earphone hole is very poorly glued and they completely rip off when you are trying to change eartips which is very very bad thing cuz if the mesh comes off, dust, water, sweat and even earwax could enter inside the speakers... which would eventually degrade your sound quality...COMING TO THE GOOD PART...as the name says BASS is veryyyy good and  heavy as well almost tooo heavy that it could rip off your ear drums... just kidding but still dont use them for too long on high volume...build quality is awesome with metal buds and gold plated jack..mic is okaayyish not too good and not bad either (good for pubg)...At the end I would still say that these are best eaphones in this price segment and if you like listening to bASS then go for it.. just be careful not to get fake ones cuz I have seen majority buyers got fake ones and the didn't even realise it LOL😂😂 and they still say it sounds good LMAO 😂thats all... glad if you find this helpful","Reviewed in India on 13 October 2020","beware of fake copies...","3.0 out of 5 stars","","3",,"Forest Green","Without Carry Case"
